,mc,parameter,observable,value,T,β(1-C)
252,4,37,Correlation,0.8465342179999988,0.5,0.3069315640000023
253,4,40,Correlation,0.8725213253333335,0.5,0.254957349333333
254,4,43,Correlation,0.8456557393333319,0.5,0.30868852133333613
255,4,46,Correlation,0.8629614353333347,0.5,0.2740771293333306
256,4,49,Correlation,0.8464615560000014,0.5,0.3070768879999972
257,4,53,Correlation,0.8444388646666663,0.5,0.3111222706666674
258,4,57,Correlation,0.851379343333335,0.5,0.29724131333333004
259,4,61,Correlation,0.8437029986666666,0.5,0.3125940026666667
260,4,65,Correlation,0.8449018019999994,0.5,0.31019639600000115
261,4,70,Correlation,0.8621340520000009,0.5,0.27573189599999814
262,4,75,Correlation,0.8506896106666656,0.5,0.2986207786666688
263,4,81,Correlation,0.8490125179999995,0.5,0.3019749640000009
264,4,86,Correlation,0.8564410979999999,0.5,0.2871178040000002
265,4,93,Correlation,0.8467028653333336,0.5,0.3065942693333328
266,4,100,Correlation,0.8601994026666662,0.5,0.27960119466666766
267,4,107,Correlation,0.8397347353333325,0.5,0.3205305293333349
268,4,114,Correlation,0.8597233240000008,0.5,0.2805533519999983
269,4,123,Correlation,0.8442533339999996,0.5,0.31149333200000084
270,4,132,Correlation,0.8608848019999996,0.5,0.27823039600000077
271,4,141,Correlation,0.842632438666667,0.5,0.3147351226666659
272,4,151,Correlation,0.8370088120000015,0.5,0.3259823759999969
273,4,162,Correlation,0.8539869899999976,0.5,0.2920260200000049
274,4,174,Correlation,0.8525672166666679,0.5,0.2948655666666642
275,4,187,Correlation,0.8353678020000014,0.5,0.32926439599999724
276,4,200,Correlation,0.8490049653333336,0.5,0.30199006933333283
277,4,215,Correlation,0.8347347493333334,0.5,0.3305305013333333
278,4,231,Correlation,0.8376670339999992,0.5,0.3246659320000016
279,4,247,Correlation,0.8324626666666671,0.5,0.33507466666666574
280,4,265,Correlation,0.8320270266666674,0.5,0.3359459466666652
281,4,284,Correlation,0.8411610859999997,0.5,0.31767782800000055
282,4,305,Correlation,0.8307614126666666,0.5,0.3384771746666668
283,4,327,Correlation,0.8321878640000003,0.5,0.33562427199999934
284,4,351,Correlation,0.8316303280000011,0.5,0.3367393439999977
285,4,376,Correlation,0.835638639333334,0.5,0.3287227213333319
286,4,403,Correlation,0.8267723159999999,0.5,0.3464553680000002
287,4,432,Correlation,0.835189230666667,0.5,0.3296215386666661
288,4,464,Correlation,0.8314463026666671,0.5,0.33710739466666584
289,4,497,Correlation,0.8242773973333325,0.5,0.351445205333335
290,4,533,Correlation,0.8231336966666661,0.5,0.3537326066666677
291,4,572,Correlation,0.8272030106666656,0.5,0.34559397866666886
292,4,613,Correlation,0.8214211353333326,0.5,0.3571577293333348
293,4,657,Correlation,0.8217900559999988,0.5,0.35641988800000246
294,4,705,Correlation,0.820690226000001,0.5,0.35861954799999807
295,4,756,Correlation,0.822543031333335,0.5,0.3549139373333301
296,4,811,Correlation,0.8172072273333327,0.5,0.36558554533333454
297,4,869,Correlation,0.81603621,0.5,0.3679275799999999
298,4,932,Correlation,0.817084460666667,0.5,0.3658310786666661
